soil_moisture,temperature,humidity,label
77.08,28.68,59.94,NO_WATER
89.2,28.07,52.77,NO_WATER
86.22,35.64,62.49,NO_WATER
10.9,29.19,89.13,WATER_SOON
29.06,35.58,52.64,WATER_NOW
46.85,35.92,54.79,WATER_SOON
59.23,22.48,34.77,NO_WATER
30.22,26.27,84.89,WATER_SOON
6.66,26.72,35.15,WATER_NOW
72.68,25.59,75.09,NO_WATER
12.2,22.4,68.37,WATER_NOW
40.02,30.11,75.31,WATER_SOON
31.56,20.9,65.35,WATER_SOON
75.74,25.71,71.72,NO_WATER
29.73,34.36,44.98,WATER_NOW
73.85,28.9,55.48,NO_WATER
17.45,32.15,66.54,WATER_NOW
27.44,32.88,53.02,WATER_SOON
33.46,28.06,68.33,WATER_SOON
69.0,23.41,40.55,NO_WATER
21.19,31.77,64.6,WATER_SOON
14.28,40.99,93.53,WATER_NOW
29.37,27.49,26.0,WATER_SOON
43.65,22.13,83.78,NO_WATER
72.05,32.8,70.94,NO_WATER
52.55,34.42,71.26,WATER_SOON
86.82,32.14,58.21,NO_WATER
82.95,22.1,42.24,NO_WATER
28.02,28.34,31.29,WATER_SOON
51.7,15.0,45.98,NO_WATER
66.05,34.96,64.23,NO_WATER
9.89,28.98,62.54,WATER_NOW
19.54,25.06,67.17,WATER_SOON
32.36,29.86,47.52,WATER_SOON
70.63,30.42,60.1,NO_WATER
5.97,38.2,64.26,WATER_NOW
83.24,27.95,61.71,NO_WATER
12.89,38.68,71.84,WATER_NOW
35.29,23.9,55.03,WATER_SOON
9.55,22.08,72.49,WATER_SOON
47.3,33.19,36.02,WATER_SOON
44.71,28.02,83.33,NO_WATER
52.86,33.19,70.14,WATER_SOON
55.12,23.07,91.58,NO_WATER
70.12,31.65,84.39,NO_WATER
42.67,29.52,57.14,WATER_SOON
90.22,36.17,50.5,NO_WATER
83.02,25.75,84.96,NO_WATER
15.75,28.16,73.31,WATER_NOW
41.93,35.14,49.45,WATER_SOON
57.42,30.53,95.54,NO_WATER
56.7,29.88,90.07,NO_WATER
56.83,27.08,56.31,NO_WATER
78.91,32.54,83.28,NO_WATER
31.58,24.08,58.33,WATER_SOON
78.18,24.17,52.38,NO_WATER
80.85,25.84,78.32,NO_WATER
84.31,19.58,71.96,NO_WATER
56.07,29.36,44.63,NO_WATER
8.16,30.89,88.39,WATER_NOW
90.71,22.63,81.58,NO_WATER
36.96,35.12,74.63,WATER_SOON
21.85,25.05,73.83,WATER_SOON
38.91,26.21,65.63,NO_WATER
70.08,28.55,52.31,NO_WATER
36.81,27.05,48.02,WATER_SOON
78.26,35.12,66.14,NO_WATER
90.79,28.59,96.19,NO_WATER
68.47,25.7,65.46,NO_WATER
90.98,35.99,43.23,NO_WATER
54.57,28.01,75.46,NO_WATER
11.4,34.12,61.73,WATER_NOW
14.91,25.88,80.27,WATER_SOON
94.74,30.37,49.5,NO_WATER
9.65,22.6,71.79,WATER_SOON
56.52,26.19,50.88,NO_WATER
59.59,31.77,73.89,NO_WATER
19.0,35.76,85.38,WATER_NOW
32.75,25.27,58.44,WATER_SOON
18.48,25.38,78.73,WATER_SOON
46.48,27.35,59.56,NO_WATER
79.59,24.97,57.56,NO_WATER
7.96,26.48,83.28,WATER_SOON
51.31,37.68,77.69,WATER_SOON
71.3,27.71,21.28,NO_WATER
50.98,25.87,47.71,NO_WATER
49.16,32.03,40.02,WATER_SOON
67.2,26.22,22.64,NO_WATER
17.97,23.16,95.93,WATER_SOON
56.04,35.68,75.37,NO_WATER
83.43,27.55,39.75,NO_WATER
87.48,23.67,60.22,NO_WATER
75.67,19.89,98.0,NO_WATER
72.64,33.3,75.57,NO_WATER
35.57,23.95,54.32,WATER_SOON
9.63,21.7,79.26,WATER_SOON
76.43,32.78,72.18,NO_WATER
29.35,26.21,73.25,WATER_SOON
66.74,19.58,71.24,NO_WATER
58.01,27.76,68.93,NO_WATER
47.24,23.99,46.46,WATER_SOON
62.28,27.74,90.67,NO_WATER
38.63,33.26,75.44,WATER_SOON
83.71,30.75,59.33,NO_WATER
30.25,25.31,49.03,WATER_SOON
64.21,33.79,58.58,NO_WATER
39.91,38.57,33.14,WATER_NOW
63.74,31.71,52.94,NO_WATER
49.42,26.65,56.93,NO_WATER
36.92,17.58,46.17,NO_WATER
82.64,20.98,69.12,NO_WATER
5.55,23.96,60.13,WATER_NOW
40.63,23.26,49.68,NO_WATER
65.99,29.6,64.36,NO_WATER
38.15,35.24,45.13,WATER_SOON
82.89,36.24,66.03,NO_WATER
16.92,25.21,57.59,WATER_SOON
19.72,22.11,74.93,WATER_SOON
61.12,29.19,62.38,NO_WATER
73.25,26.62,57.02,NO_WATER
30.91,36.96,63.85,WATER_NOW
39.93,28.45,91.37,WATER_SOON
51.69,32.62,34.93,WATER_SOON
78.72,35.12,87.52,NO_WATER
33.01,26.73,86.45,WATER_SOON
65.5,21.44,32.79,NO_WATER
8.56,20.28,63.06,WATER_SOON
39.28,32.59,87.67,WATER_SOON
69.91,30.17,68.67,NO_WATER
46.08,38.25,57.46,WATER_SOON
41.9,28.78,71.59,WATER_SOON
87.73,20.93,45.77,NO_WATER
93.8,28.05,79.51,NO_WATER
35.93,21.67,70.85,WATER_SOON
52.14,25.79,54.98,NO_WATER
31.64,30.78,73.48,WATER_SOON
56.1,33.8,55.59,WATER_SOON
77.06,26.18,91.63,NO_WATER
84.39,23.09,47.25,NO_WATER
54.36,36.04,98.0,WATER_SOON
87.39,29.86,85.77,NO_WATER
29.68,27.58,80.72,WATER_SOON
91.45,27.15,66.66,NO_WATER
79.63,27.09,65.55,NO_WATER
80.8,27.7,46.07,NO_WATER
48.06,21.25,66.96,NO_WATER
29.53,23.31,30.78,WATER_SOON
21.15,32.36,50.32,WATER_NOW
43.36,23.5,59.13,NO_WATER
44.46,33.83,38.96,WATER_SOON
78.06,22.77,60.08,NO_WATER
5.85,27.79,81.27,WATER_NOW
91.46,31.07,54.68,NO_WATER
57.24,26.02,45.87,WATER_SOON
53.86,28.69,94.54,NO_WATER
47.39,21.16,68.5,NO_WATER
17.55,31.79,60.8,WATER_NOW
22.73,26.43,72.01,WATER_SOON
87.86,15.69,78.76,NO_WATER
21.0,27.16,76.98,WATER_SOON
63.18,23.35,57.7,NO_WATER
67.16,25.39,45.45,NO_WATER
63.55,35.95,60.14,NO_WATER
78.65,28.7,35.9,NO_WATER
80.39,27.46,83.08,NO_WATER
11.46,23.85,42.65,WATER_NOW
22.27,20.0,62.32,WATER_SOON
8.64,25.85,64.86,WATER_SOON
45.04,28.43,88.2,WATER_SOON
73.25,26.47,44.01,NO_WATER
49.79,35.68,28.17,WATER_SOON
11.34,32.65,85.03,WATER_SOON
57.57,31.01,98.0,NO_WATER
59.24,27.32,41.79,NO_WATER
44.41,27.61,59.01,WATER_SOON
19.02,25.4,48.96,WATER_SOON
87.89,32.91,96.38,NO_WATER
49.73,39.94,59.98,WATER_SOON
7.55,22.7,68.81,WATER_SOON
83.82,35.79,98.0,NO_WATER
71.16,27.12,50.83,NO_WATER
21.36,37.96,88.67,WATER_NOW
73.27,31.85,69.77,NO_WATER
58.68,28.77,59.18,NO_WATER
28.1,26.63,56.09,WATER_SOON
64.95,32.27,71.69,NO_WATER
59.28,35.53,89.87,NO_WATER
80.07,36.35,55.16,NO_WATER
86.26,32.74,54.05,NO_WATER
83.66,30.1,72.83,NO_WATER
79.54,20.77,77.94,NO_WATER
53.81,23.47,39.54,NO_WATER
68.69,25.13,24.39,NO_WATER
15.39,28.29,61.08,WATER_NOW
41.71,27.47,70.97,WATER_SOON
7.74,40.25,61.48,WATER_NOW
5.99,27.79,98.0,WATER_NOW
21.23,33.01,74.52,WATER_NOW
13.65,29.76,42.52,WATER_NOW
87.84,22.96,59.87,NO_WATER
26.85,34.81,98.0,WATER_SOON
6.7,24.73,77.53,WATER_NOW
78.77,28.35,59.46,NO_WATER
85.38,31.52,52.87,NO_WATER
45.75,29.42,71.3,WATER_SOON
76.69,24.88,56.19,NO_WATER
53.37,27.46,74.48,NO_WATER
67.84,23.83,53.81,NO_WATER
44.39,33.57,68.32,WATER_SOON
43.8,26.94,46.15,WATER_SOON
53.45,25.22,50.75,NO_WATER
91.33,24.22,54.87,NO_WATER
23.25,23.61,76.47,WATER_SOON
25.48,32.94,65.36,WATER_SOON
92.28,20.31,70.33,NO_WATER
91.76,27.36,62.08,NO_WATER
78.13,28.71,72.53,NO_WATER
50.69,25.56,55.87,WATER_SOON
73.37,31.13,63.06,NO_WATER
6.48,27.07,45.82,WATER_NOW
65.28,27.36,66.83,NO_WATER
10.85,29.67,69.69,WATER_NOW
77.24,22.93,56.54,NO_WATER
45.24,26.64,40.02,WATER_SOON
10.99,38.99,72.25,WATER_NOW
10.4,37.2,98.0,WATER_NOW
67.75,28.64,55.48,NO_WATER
66.43,36.5,52.76,NO_WATER
9.86,40.4,69.41,WATER_NOW
72.19,21.86,85.67,NO_WATER
88.98,29.21,60.24,NO_WATER
11.2,32.01,42.18,WATER_NOW
7.72,38.13,81.9,WATER_NOW
66.16,35.2,74.7,NO_WATER
66.75,22.93,56.26,NO_WATER
49.85,31.08,62.38,WATER_SOON
81.41,26.84,63.77,NO_WATER
57.78,28.82,26.66,NO_WATER
91.34,38.36,73.23,NO_WATER
29.4,30.02,74.56,WATER_SOON
8.25,30.77,67.86,WATER_NOW
45.98,29.99,71.29,WATER_SOON
49.68,26.79,52.23,NO_WATER
7.36,19.68,69.1,WATER_SOON
67.35,28.11,54.61,NO_WATER
75.75,39.09,59.4,NO_WATER
30.87,28.2,62.61,WATER_SOON
36.5,19.28,65.9,NO_WATER
80.78,29.15,58.68,NO_WATER
60.77,26.66,83.65,NO_WATER
83.29,25.19,63.87,NO_WATER
77.05,29.09,43.85,NO_WATER
54.58,27.73,56.29,NO_WATER
11.18,25.75,43.59,WATER_NOW
64.81,23.14,63.88,NO_WATER
79.68,27.98,55.77,NO_WATER
75.62,32.53,61.64,NO_WATER
81.45,28.09,57.2,NO_WATER
83.21,23.75,48.21,NO_WATER
58.97,28.32,69.94,NO_WATER
77.01,38.95,40.2,NO_WATER
32.11,29.78,65.31,WATER_SOON
65.68,20.54,60.06,NO_WATER
14.3,31.11,73.94,WATER_NOW
18.82,35.13,50.71,WATER_NOW
52.77,25.43,72.11,NO_WATER
93.22,35.32,57.91,NO_WATER
41.82,25.11,90.23,NO_WATER
45.37,24.12,26.0,WATER_SOON
70.11,32.82,83.25,NO_WATER
17.3,17.78,97.3,WATER_SOON
87.68,32.9,68.9,NO_WATER
87.69,23.78,61.06,NO_WATER
42.81,25.92,54.01,WATER_SOON
27.34,31.86,71.4,WATER_NOW
45.46,26.97,20.72,WATER_SOON
35.51,28.55,46.35,WATER_SOON
21.23,26.93,46.62,WATER_SOON
11.76,22.82,51.15,WATER_SOON
13.72,33.2,59.32,WATER_NOW
51.23,30.39,94.67,NO_WATER
16.17,24.39,77.16,WATER_SOON
47.09,30.65,48.7,WATER_SOON
48.25,26.48,96.99,NO_WATER
63.03,32.53,74.66,NO_WATER
62.75,31.23,74.68,NO_WATER
87.5,32.21,53.58,NO_WATER
68.49,28.95,60.07,NO_WATER
77.35,39.41,62.91,NO_WATER
44.34,34.56,48.86,WATER_SOON
84.76,24.17,58.02,NO_WATER
87.97,30.7,69.9,NO_WATER
58.4,28.94,66.72,NO_WATER
38.34,35.7,22.04,WATER_SOON
92.49,25.32,49.82,NO_WATER
82.86,38.88,50.31,NO_WATER
54.78,29.82,65.38,WATER_SOON
35.46,27.99,80.38,WATER_SOON
76.32,25.09,40.1,NO_WATER
7.39,29.37,46.96,WATER_NOW
58.43,20.85,88.19,NO_WATER
35.5,36.32,42.11,WATER_NOW
16.91,25.58,38.61,WATER_SOON
65.78,31.26,35.1,NO_WATER
8.61,22.74,52.11,WATER_SOON
18.99,28.81,74.77,WATER_SOON
12.89,35.21,67.8,WATER_NOW
69.5,32.81,38.07,NO_WATER
52.58,23.83,43.14,NO_WATER
32.45,26.06,58.73,WATER_SOON
50.41,20.81,78.7,NO_WATER
72.32,29.09,47.13,NO_WATER
5.33,20.66,57.34,WATER_NOW
93.2,34.15,48.49,NO_WATER
40.76,42.0,55.88,WATER_NOW
77.12,24.55,53.57,NO_WATER
91.04,27.72,98.0,NO_WATER
48.38,16.21,60.13,NO_WATER
73.08,27.59,91.93,NO_WATER
74.49,28.65,31.92,NO_WATER
44.16,24.96,28.4,WATER_SOON
45.16,40.19,63.73,WATER_SOON
42.24,38.49,71.55,WATER_SOON
44.45,30.31,90.77,NO_WATER
58.47,23.27,63.99,NO_WATER
34.89,28.55,66.1,WATER_SOON
48.43,30.7,75.41,NO_WATER
25.53,28.84,56.83,WATER_SOON
32.68,28.89,48.2,WATER_SOON
57.4,26.46,90.79,NO_WATER
27.0,23.16,98.0,NO_WATER
80.45,26.65,48.84,NO_WATER
37.85,26.87,48.85,WATER_SOON
38.65,28.99,33.76,WATER_SOON
74.19,31.51,90.25,NO_WATER
11.09,25.17,55.53,WATER_NOW
19.27,29.5,42.35,WATER_NOW
19.07,37.16,98.0,WATER_NOW
53.12,15.0,35.44,NO_WATER
9.58,25.21,45.76,WATER_NOW
77.93,34.51,78.43,NO_WATER
48.14,35.28,87.17,WATER_SOON
82.31,24.04,59.94,NO_WATER
50.5,18.77,68.42,NO_WATER
73.63,28.5,84.66,NO_WATER
57.66,27.83,50.26,NO_WATER
7.95,26.48,64.55,WATER_NOW
20.31,26.41,69.28,WATER_SOON
69.48,32.91,54.84,NO_WATER
11.78,31.14,74.93,WATER_NOW
74.69,22.79,74.84,NO_WATER
94.72,34.15,98.0,NO_WATER
9.66,37.88,90.09,WATER_NOW
24.56,28.18,38.04,WATER_NOW
21.88,23.94,75.58,WATER_SOON
88.66,33.41,55.69,NO_WATER
15.14,21.62,70.17,WATER_SOON
18.19,33.14,86.51,WATER_SOON
17.29,29.9,69.8,WATER_NOW
28.57,16.87,58.99,NO_WATER
92.21,20.95,93.85,NO_WATER
11.72,36.04,51.15,WATER_NOW
71.4,26.97,81.84,NO_WATER
12.26,31.49,79.09,WATER_NOW
89.21,23.36,64.35,NO_WATER
46.08,21.19,63.39,NO_WATER
26.49,29.48,67.74,WATER_SOON
24.72,29.31,98.0,WATER_SOON
12.7,20.66,82.07,WATER_SOON
69.49,28.75,67.6,NO_WATER
80.54,32.79,55.06,NO_WATER
63.79,32.36,77.1,NO_WATER
69.74,37.93,98.0,NO_WATER
8.89,28.01,65.38,WATER_NOW
82.66,29.25,82.91,NO_WATER
84.35,33.47,33.22,NO_WATER
59.76,29.83,64.59,NO_WATER
14.67,29.93,37.21,WATER_NOW
41.59,27.66,89.53,WATER_SOON
6.12,22.37,63.44,WATER_SOON
55.1,22.61,83.26,NO_WATER
52.83,28.55,77.34,NO_WATER
6.25,32.22,37.19,WATER_NOW
13.8,28.73,67.95,WATER_NOW
42.29,26.94,89.09,WATER_SOON
63.73,28.76,98.0,NO_WATER
79.03,28.78,69.68,NO_WATER
69.62,29.81,73.96,NO_WATER
20.73,22.44,91.85,NO_WATER
25.72,22.32,73.26,NO_WATER
6.1,26.64,43.39,WATER_NOW
81.47,30.31,69.4,NO_WATER
46.0,27.06,58.39,WATER_SOON
92.41,30.99,75.61,NO_WATER
36.18,27.76,55.85,WATER_SOON
84.88,34.04,51.85,NO_WATER
60.1,30.94,84.43,NO_WATER
88.75,20.75,90.04,NO_WATER
17.8,39.84,89.11,WATER_NOW
12.2,25.76,61.72,WATER_SOON
27.01,40.6,72.12,WATER_NOW
45.1,31.51,71.18,WATER_SOON
19.32,27.13,64.49,WATER_SOON
82.96,32.88,76.21,NO_WATER
72.95,33.07,98.0,NO_WATER
10.7,27.27,88.54,WATER_SOON
25.25,28.68,63.23,WATER_NOW
64.48,36.02,83.52,NO_WATER
94.42,18.67,60.71,NO_WATER
25.32,24.41,46.5,WATER_SOON
37.63,28.61,49.4,WATER_SOON
71.55,42.0,84.63,NO_WATER
30.93,38.71,39.65,WATER_NOW
46.5,34.79,98.0,WATER_SOON
63.14,29.18,64.72,NO_WATER
69.19,40.15,64.56,NO_WATER
76.32,29.58,42.11,NO_WATER
16.76,29.22,69.25,WATER_SOON
58.84,25.56,90.81,NO_WATER
53.28,30.6,84.28,NO_WATER
62.55,25.83,73.56,NO_WATER
80.25,31.53,80.74,NO_WATER
8.51,32.38,56.64,WATER_NOW
56.32,31.52,72.82,NO_WATER
54.53,31.34,72.28,WATER_SOON
41.45,30.9,74.9,WATER_SOON
33.34,31.37,64.94,WATER_SOON
81.12,36.68,58.43,NO_WATER
40.33,23.35,52.55,WATER_SOON
23.17,37.15,64.7,WATER_NOW
15.71,27.8,33.72,WATER_NOW
84.8,30.49,61.24,NO_WATER
57.36,26.11,60.18,NO_WATER
67.86,29.09,61.41,NO_WATER
52.74,28.98,59.58,WATER_SOON
73.09,32.53,70.2,NO_WATER
34.76,32.11,71.87,WATER_SOON
47.14,30.15,62.51,WATER_SOON
15.71,31.0,52.58,WATER_NOW
47.3,27.5,66.88,NO_WATER
49.51,28.01,61.8,WATER_SOON
11.57,30.73,55.98,WATER_NOW
22.16,25.84,57.91,WATER_SOON
33.13,24.25,87.58,WATER_SOON
65.13,26.63,57.11,NO_WATER
73.26,27.37,31.06,NO_WATER
73.53,32.78,98.0,NO_WATER
52.38,15.0,60.38,NO_WATER
24.29,31.38,69.69,WATER_SOON
59.85,38.91,83.45,WATER_SOON
29.91,33.9,74.5,WATER_SOON
41.15,28.45,98.0,NO_WATER
31.51,37.13,53.42,WATER_NOW
70.02,31.65,52.55,NO_WATER
68.56,35.72,73.28,NO_WATER
83.76,29.58,64.47,NO_WATER
51.99,32.31,83.87,NO_WATER
88.86,23.78,36.46,NO_WATER
61.98,26.8,84.39,NO_WATER
22.07,35.41,91.92,WATER_SOON
82.39,23.53,66.13,NO_WATER
9.83,33.27,77.7,WATER_NOW
5.05,26.53,70.18,WATER_NOW
72.28,22.31,36.25,NO_WATER
45.47,27.85,92.88,NO_WATER
27.79,33.6,51.54,WATER_NOW
38.58,24.47,58.8,WATER_SOON
26.84,27.51,65.3,WATER_SOON
32.42,22.19,61.69,WATER_SOON
9.05,36.54,48.49,WATER_NOW
43.62,26.69,34.34,WATER_SOON
29.67,29.79,66.13,WATER_SOON
84.13,30.67,77.26,NO_WATER
32.62,24.18,97.36,NO_WATER
79.62,27.2,58.91,NO_WATER
59.02,26.67,76.57,NO_WATER
33.93,25.25,79.1,WATER_SOON
53.53,34.85,84.64,WATER_SOON
77.81,34.85,50.77,NO_WATER
42.49,27.47,39.09,WATER_SOON
14.57,30.47,83.44,WATER_NOW
73.42,22.26,44.24,NO_WATER
76.83,20.37,54.52,NO_WATER
50.52,29.67,57.59,NO_WATER
36.8,25.4,80.78,WATER_SOON
5.21,31.39,64.1,WATER_NOW
58.48,33.16,47.7,NO_WATER
55.04,22.09,75.94,NO_WATER
20.09,37.62,56.57,WATER_NOW
13.57,32.48,76.19,WATER_SOON
32.02,24.76,66.82,WATER_SOON
78.55,24.67,45.18,NO_WATER
10.28,30.26,41.21,WATER_NOW
94.59,28.45,55.85,NO_WATER
14.07,32.81,51.89,WATER_NOW
15.31,37.54,48.8,WATER_NOW
8.87,19.14,35.88,WATER_NOW
32.87,28.52,64.9,WATER_SOON
27.1,31.81,25.45,WATER_NOW
31.76,37.11,52.4,WATER_NOW
32.21,30.64,69.77,WATER_SOON
88.42,33.04,86.97,NO_WATER
8.6,28.01,34.78,WATER_NOW
57.26,29.6,58.52,WATER_SOON
87.07,31.09,60.77,NO_WATER
61.9,24.85,66.04,NO_WATER
63.86,31.69,46.28,NO_WATER
31.85,38.29,62.75,WATER_NOW
77.62,19.78,50.49,NO_WATER
16.68,26.02,23.05,WATER_NOW
82.56,28.07,75.99,NO_WATER
12.42,31.29,70.74,WATER_NOW
23.79,16.77,94.62,NO_WATER
50.54,30.32,74.57,WATER_SOON
21.6,39.09,51.33,WATER_NOW
28.81,28.38,52.86,WATER_SOON
26.98,26.2,63.43,WATER_SOON
13.5,28.21,67.71,WATER_SOON
81.59,31.86,58.01,NO_WATER
63.65,27.81,26.94,NO_WATER
28.71,29.21,39.16,WATER_SOON
36.08,32.67,75.65,WATER_SOON
60.36,32.0,53.7,NO_WATER
16.55,26.03,34.73,WATER_NOW
27.35,21.62,84.7,WATER_SOON
55.61,26.68,59.73,NO_WATER
63.34,30.0,39.1,NO_WATER
88.07,31.33,44.01,NO_WATER
44.82,34.38,52.36,WATER_SOON
7.24,38.06,42.19,WATER_NOW
90.51,32.8,47.77,NO_WATER
22.52,32.84,51.54,WATER_NOW
44.53,21.25,70.6,NO_WATER
21.7,36.64,32.47,WATER_NOW
75.51,26.69,74.86,NO_WATER
22.04,26.3,39.9,WATER_SOON
92.28,29.64,38.53,NO_WATER
58.17,28.17,53.13,WATER_SOON
43.11,23.44,58.51,NO_WATER
29.81,34.42,56.26,WATER_NOW
33.4,24.77,65.21,WATER_SOON
33.95,28.16,69.98,WATER_SOON
36.15,27.23,52.73,WATER_SOON
51.89,33.92,57.29,WATER_SOON
87.45,33.31,55.19,NO_WATER
28.86,27.78,87.08,WATER_SOON
41.73,21.7,61.66,NO_WATER
58.59,29.59,61.36,WATER_SOON
86.88,22.24,54.5,NO_WATER
78.6,28.98,34.97,NO_WATER
9.13,20.48,80.84,WATER_SOON
38.08,30.22,69.7,WATER_SOON
81.17,27.15,51.29,NO_WATER
21.93,33.9,62.16,WATER_NOW
53.83,31.94,70.02,WATER_SOON
24.48,31.25,39.13,WATER_NOW
20.56,28.56,63.91,WATER_SOON
54.11,25.3,84.24,NO_WATER
35.81,23.83,61.59,NO_WATER
8.82,21.67,73.71,WATER_SOON
10.97,28.23,53.73,WATER_NOW
10.11,29.51,53.26,WATER_NOW
25.15,24.89,98.0,WATER_SOON
36.46,35.63,41.42,WATER_SOON
30.48,20.81,54.63,WATER_SOON
12.86,20.4,78.87,WATER_SOON
30.18,35.85,50.77,WATER_NOW
11.25,32.8,59.2,WATER_NOW
19.69,36.28,51.68,WATER_NOW
38.94,32.38,36.89,WATER_NOW
26.23,27.13,53.45,WATER_SOON
53.03,19.86,60.13,NO_WATER
71.29,35.75,89.92,NO_WATER
64.7,32.22,92.47,NO_WATER
37.37,39.75,59.08,WATER_SOON
9.91,31.83,87.0,WATER_NOW
45.6,21.92,58.48,WATER_SOON
39.83,27.04,74.38,WATER_SOON
6.3,21.88,49.42,WATER_NOW
58.9,20.57,59.87,NO_WATER
32.79,24.89,38.49,WATER_SOON
15.78,32.79,54.02,WATER_NOW
17.79,30.82,71.24,WATER_NOW
92.9,27.45,54.03,NO_WATER
58.43,32.59,52.51,WATER_SOON
88.86,35.39,66.74,NO_WATER
23.17,33.68,74.9,WATER_NOW
5.64,28.43,61.83,WATER_NOW
82.12,34.75,63.03,NO_WATER
47.15,23.31,34.73,NO_WATER
17.48,24.79,22.38,WATER_NOW
83.57,19.72,80.59,NO_WATER
92.36,32.91,88.06,NO_WATER
50.22,19.23,62.41,NO_WATER
17.15,28.33,24.62,WATER_NOW
86.75,32.2,55.3,NO_WATER
89.57,31.25,36.39,NO_WATER
73.83,23.49,53.08,NO_WATER
46.47,32.12,63.35,WATER_SOON
67.63,37.98,49.04,WATER_SOON
58.22,23.06,90.08,NO_WATER
93.74,23.65,53.74,NO_WATER
56.52,29.51,65.23,NO_WATER
66.69,30.03,76.11,NO_WATER
46.57,42.0,75.58,WATER_SOON
88.76,28.03,58.44,NO_WATER
44.71,32.28,54.86,WATER_SOON
26.31,33.77,39.83,WATER_NOW
35.45,33.73,92.56,WATER_SOON
90.14,30.4,75.04,NO_WATER
22.98,29.4,79.11,WATER_SOON
45.6,34.33,67.42,WATER_SOON
10.87,32.84,86.82,WATER_NOW
10.18,28.99,73.77,WATER_NOW
80.26,30.32,89.17,NO_WATER
21.96,27.31,68.71,WATER_SOON
88.97,33.96,50.96,NO_WATER
36.14,38.43,46.66,WATER_NOW
62.04,33.52,48.87,NO_WATER
57.51,26.87,84.34,NO_WATER
53.05,26.42,85.64,NO_WATER
19.91,32.73,73.76,WATER_NOW
68.34,28.39,58.89,NO_WATER
21.88,30.05,60.1,WATER_NOW
43.72,24.07,85.24,NO_WATER
13.42,27.78,32.43,WATER_NOW
55.18,20.82,68.77,NO_WATER
23.26,31.88,73.14,WATER_SOON
79.18,34.35,60.06,NO_WATER
21.6,34.13,62.96,WATER_NOW
23.7,20.79,58.09,WATER_SOON
32.93,26.25,87.01,NO_WATER
53.97,32.27,39.41,WATER_SOON
76.18,23.05,69.09,NO_WATER
19.47,26.2,98.0,WATER_SOON
81.99,27.8,45.66,NO_WATER
52.48,29.55,73.56,NO_WATER
81.87,35.38,68.18,NO_WATER
45.19,30.38,59.8,WATER_SOON
68.7,32.58,59.85,NO_WATER
84.5,26.38,58.12,NO_WATER
82.95,31.43,46.56,NO_WATER
51.74,29.9,70.02,WATER_SOON
35.9,37.44,44.77,WATER_SOON
74.17,29.12,42.84,NO_WATER
44.99,33.07,69.89,WATER_SOON
31.99,31.1,36.18,WATER_SOON
47.85,28.59,63.08,WATER_SOON
36.53,24.19,61.65,WATER_SOON
20.83,31.51,63.26,WATER_NOW
29.34,22.18,79.19,NO_WATER
27.85,31.92,38.56,WATER_NOW
28.16,30.02,46.3,WATER_SOON
35.33,38.35,80.72,WATER_SOON
25.76,36.39,70.44,WATER_SOON
25.3,29.04,40.08,WATER_NOW
57.44,30.38,56.64,NO_WATER
35.51,32.46,57.13,WATER_SOON
41.86,19.32,50.76,NO_WATER
58.15,29.98,81.57,NO_WATER
7.93,31.09,69.87,WATER_NOW
45.9,26.03,53.56,NO_WATER
38.5,23.14,55.5,WATER_SOON
18.83,31.56,57.2,WATER_NOW
45.75,36.54,26.46,WATER_SOON
6.01,33.08,38.88,WATER_NOW
89.97,28.45,59.38,NO_WATER
21.1,22.96,93.62,WATER_SOON
16.15,21.23,62.98,WATER_SOON
44.84,35.89,24.13,WATER_SOON
73.69,21.16,78.19,NO_WATER
27.88,26.17,78.46,WATER_SOON
45.78,22.53,71.56,NO_WATER
13.57,25.16,86.27,WATER_SOON
22.87,24.62,74.73,WATER_SOON
41.75,16.66,98.0,NO_WATER
85.61,28.31,39.09,NO_WATER
13.2,20.77,47.78,WATER_SOON
61.12,24.65,66.68,NO_WATER
85.85,33.32,82.86,NO_WATER
69.12,30.12,58.04,NO_WATER
86.62,28.85,43.75,NO_WATER
43.89,25.25,81.53,NO_WATER
44.41,26.35,74.65,WATER_SOON
16.8,39.26,48.95,WATER_NOW
15.26,32.09,27.11,WATER_NOW
7.2,31.98,65.88,WATER_NOW
39.05,32.18,49.72,WATER_SOON
34.62,18.3,74.93,NO_WATER
41.27,30.42,39.16,WATER_SOON
67.7,27.53,39.18,NO_WATER
16.86,30.37,69.91,WATER_NOW
34.31,35.12,83.39,WATER_SOON
46.63,29.64,70.85,NO_WATER
32.33,30.87,46.3,WATER_SOON
78.22,23.91,50.11,NO_WATER
45.79,30.07,76.37,WATER_SOON
58.96,27.42,84.21,NO_WATER
59.94,31.91,32.27,WATER_SOON
50.54,28.63,43.91,WATER_SOON
9.64,33.98,73.21,WATER_NOW
14.66,27.43,70.02,WATER_SOON
72.69,17.54,53.05,NO_WATER
34.53,24.64,59.29,WATER_SOON
20.3,24.12,52.32,WATER_SOON
6.27,31.28,62.77,WATER_NOW
14.0,35.01,70.21,WATER_NOW
41.24,29.8,58.8,WATER_SOON
7.0,39.19,70.47,WATER_NOW
67.04,29.49,76.09,NO_WATER
58.12,29.39,71.94,NO_WATER
88.41,37.05,45.17,NO_WATER
47.13,27.2,78.94,NO_WATER
86.41,23.16,54.6,NO_WATER
38.3,34.05,59.52,WATER_SOON
19.94,39.05,62.85,WATER_NOW
